cluster,pose_index,description
3,762,"a man raises his hands in front of his face, then does a front kick with his left foot.#a/DET man/NOUN raise/VERB his/DET hand/NOUN in/ADP front/NOUN of/ADP his/DET face/NOUN then/ADV does/AUX a/DET front/ADJ kick/NOUN with/ADP his/DET left/ADJ foot/NOUN#0.0#0.0
man steps forward with right leg while lifting both hands towards face then lifts left leg and kicks at the height of his waist and lowers his foot back down just before lowering both hands.#man/PROPN step/VERB forward/ADV with/ADP right/ADJ leg/NOUN while/SCONJ lift/VERB both/DET hand/NOUN towards/ADP face/NOUN then/ADV lift/VERB left/VERB leg/NOUN and/CCONJ kick/NOUN at/ADP the/DET height/NOUN of/ADP his/DET waist/NOUN and/CCONJ lower/VERB his/DET foot/NOUN back/ADV down/ADV just/ADV before/ADP lower/VERB both/DET hand/NOUN#0.0#6.0
a person takes one step forward with their right foot, then kicks upwards with their left foot.#a/DET person/NOUN take/VERB one/NUM step/NOUN forward/ADV with/ADP their/DET right/ADJ foot/NOUN then/ADV kick/VERB upwards/ADV with/ADP their/DET left/ADJ foot/NOUN#0.0#0.0
"
3,764,"a person throws an item with their right hand.#a/DET person/NOUN throw/VERB an/DET item/NOUN with/ADP their/DET right/ADJ hand/NOUN#0.0#0.0
a person emulates throwing and catching a football.#a/DET person/NOUN emulate/VERB throw/VERB and/CCONJ catch/VERB a/DET football/NOUN#0.0#0.0
a person throws a football with his right hand.#a/DET person/NOUN throw/VERB a/DET football/NOUN with/ADP his/DET right/ADJ hand/NOUN#0.0#0.0
"
3,765,"a person walks forward, then runs diagonal, then walks to the side and then runs back to the starting point.#a/DET person/NOUN walk/VERB forward/ADV then/ADV run/VERB diagonal/ADJ then/ADV walk/VERB to/ADP the/DET side/NOUN and/CCONJ then/ADV run/VERB back/ADV to/ADP the/DET starting/NOUN point/NOUN#0.0#0.0
the person is walking one wat backing up then walking and running around.#the/DET person/NOUN is/AUX walk/VERB one/NUM wat/ADV back/VERB up/ADP then/ADV walk/VERB and/CCONJ run/VERB around/ADV#0.0#0.0
a man walks, then jogs in multiple directions.#a/DET man/NOUN walk/VERB then/ADV jog/VERB in/ADP multiple/ADJ direction/NOUN#0.0#0.0
"
3,766,"person walking at a regular pace started on their left foot ending in their right foot.#person/NOUN walk/VERB at/ADP a/DET regular/ADJ pace/NOUN start/VERB on/ADP their/DET left/ADJ foot/NOUN ending/NOUN in/ADP their/DET right/ADJ foot/NOUN#0.0#0.0
a person walking fast on a treadmill.#a/DET person/NOUN walk/VERB fast/ADV on/ADP a/DET treadmill/NOUN#0.0#0.0
a person is walking forward at a steady pace with both arms slightly swinging.#a/DET person/NOUN is/AUX walk/VERB forward/ADV at/ADP a/DET steady/ADJ pace/NOUN with/ADP both/DET arm/NOUN slightly/ADV swinge/VERB#0.0#0.0
"
3,768,"gesturing with right hand to come here, then waving#gesture/VERB with/ADP right/ADJ hand/NOUN to/PART come/VERB here/ADV then/ADV wave/VERB#0.0#0.0
person uses right arm in a beckoning motion, then waves, then beckons, waves and finally beckons again, while stood still.#person/NOUN use/VERB right/ADJ arm/NOUN in/ADP a/DET beckoning/ADJ motion/NOUN then/ADV wave/NOUN then/ADV beckon/NOUN wave/NOUN and/CCONJ finally/ADV beckon/NOUN again/ADV while/SCONJ stand/VERB still/ADV#0.0#0.0
a person shakes their hand around#a/DET person/NOUN shake/VERB their/DET hand/NOUN around/ADV#0.0#0.0
"
3,769,"a person steps onto a narrow walkway, unsteadily moves across, and then back down to the ground.#a/DET person/NOUN step/VERB onto/ADP a/DET narrow/ADJ walkway/NOUN unsteadily/ADV move/VERB across/ADP and/CCONJ then/ADV back/ADV down/ADP to/ADP the/DET ground/NOUN#0.0#0.0
a person steps up onto something, walks forward, then steps down#a/DET person/NOUN step/VERB up/ADP onto/ADP something/PRON walk/VERB forward/ADV then/ADV step/VERB down/ADV#0.0#0.0
a person steps up and walks across the floor#a/DET person/NOUN step/VERB up/ADP and/CCONJ walk/VERB across/ADP the/DET floor/NOUN#0.0#0.0
"
3,770,"a person, while standing, rubs their stomach with their right arm.#a/DET person/NOUN while/SCONJ stand/VERB rub/VERB their/DET stomach/NOUN with/ADP their/DET right/ADJ arm/NOUN#0.0#0.0
a person strokes their chest#a/DET person/NOUN stroke/VERB their/DET chest/NOUN#0.0#0.0
a person rubbing their chest/stomach with their right hand.#a/DET person/NOUN rub/VERB their/DET chest/NOUN stomach/NOUN with/ADP their/DET right/ADJ hand/NOUN#0.0#0.0
"
3,771,"a person just woke up then start to make a phone call#a/DET person/NOUN just/ADV wake/VERB up/ADP then/ADV start/VERB to/PART make/VERB a/DET phone/NOUN call/NOUN#0.0#0.0
someone trying to receive a call#someone/PRON try/VERB to/PART receive/VERB a/DET call/NOUN#0.0#0.0
a person lowers arms and takes a mobile call with left hand.#a/DET person/NOUN lower/VERB arm/NOUN and/CCONJ take/VERB a/DET mobile/ADJ call/NOUN with/ADP left/ADJ hand/NOUN#0.0#0.0
"
3,773,"person is picking something up then putting it down.#person/NOUN is/AUX pick/VERB something/PRON up/ADV then/ADV put/VERB it/PRON down/ADP#0.0#0.0
someone is carrying a heavy object#someone/PRON is/AUX carry/VERB a/DET heavy/ADJ object/NOUN#0.0#0.0
a person is carrying an object with their right arm.#a/DET person/NOUN is/AUX carry/VERB an/DET object/NOUN with/ADP their/DET right/ADJ arm/NOUN#0.0#0.0
"
3,774,"person may be sitting down waving hands or painting something.#person/NOUN may/VERB be/AUX sit/VERB down/ADP wave/VERB hand/NOUN or/CCONJ paint/VERB something/PRON#0.0#0.0
while crouched the person bends their forearms close to their chest while moving them up and down.#while/SCONJ crouch/VERB the/DET person/NOUN bend/VERB their/DET forearm/NOUN close/ADJ to/ADP their/DET chest/NOUN while/SCONJ move/VERB them/PRON up/ADP and/CCONJ down/ADV#0.0#0.0
a person sitting doing a sterring wheel motion#a/DET person/NOUN sit/VERB do/VERB a/DET sterre/VERB wheel/NOUN motion/NOUN#0.0#0.0
"
3,776,"both hands are in front of the face lightly moving back and forth as the feet wiggle.#both/DET hand/NOUN are/AUX in/ADP front/NOUN of/ADP the/DET face/NOUN lightly/ADV move/VERB back/ADV and/CCONJ forth/ADV as/SCONJ the/DET foot/NOUN wiggle/VERB#0.0#0.0
a man is shaking both arms and legs.#a/DET man/NOUN is/AUX shake/VERB both/DET arm/NOUN and/CCONJ leg/NOUN#0.0#0.0
a sitting person taps thier left foot on the ground while holding their hands up, arms bent at the elobows, moves their hands back and fourth.#a/DET sit/VERB person/NOUN tap/VERB thier/ADJ left/ADJ foot/NOUN on/ADP the/DET ground/NOUN while/SCONJ hold/VERB their/DET hand/NOUN up/ADP arm/NOUN bent/ADJ at/ADP the/DET elobow/NOUN move/VERB their/DET hand/NOUN back/ADV and/CCONJ fourth/ADV#0.0#0.0
"
3,781,"a person begins to wave#a/DET person/NOUN begin/VERB to/PART wave/VERB#0.0#0.0
the person is likely throwing fist up.#the/DET person/NOUN is/AUX likely/ADV throw/VERB fist/NOUN up/ADP#0.0#0.0
a person was raising his left arm up while standing still.#a/DET person/NOUN was/AUX raise/VERB his/DET left/ADJ arm/NOUN up/ADP while/SCONJ stand/VERB still/ADV#0.0#0.0
"
3,783,"a person walks slowly around objects on the ground.#a/DET person/NOUN walk/VERB slowly/ADV around/ADP object/NOUN on/ADP the/DET ground/NOUN#0.0#0.0
a person walking forwad side by side and very crooked#a/DET person/NOUN walk/VERB forwad/PROPN side/NOUN by/ADP side/NOUN and/CCONJ very/ADV crooked/ADJ#3.5#6.5
a man walks forward slowly.#a/DET man/NOUN walk/VERB forward/ADV slowly/ADV#0.0#0.0
"
3,789,"a person tries to keep two people separated.#a/DET person/NOUN try/VERB to/PART keep/VERB two/NUM people/NOUN separate/VERB#0.0#0.0
a man moves slowly to the left side and stops suddenly and then spreads his arms wide apart.#a/DET man/NOUN move/VERB slowly/ADV to/ADP the/DET left/ADJ side/NOUN and/CCONJ stop/VERB suddenly/ADV and/CCONJ then/ADV spread/VERB his/DET arm/NOUN wide/ADV apart/ADV#0.0#0.0
a person steps to his left, turns forward and stretches arms out.#a/DET person/NOUN step/VERB to/ADP his/DET left/NOUN turn/VERB forward/ADV and/CCONJ stretch/VERB arm/NOUN out/ADV#0.0#0.0
"
3,791,"a person reaches for something with their right arm and then their left arm then proceeds to scrub something with both arms, they then reach for something with their right arm and their left arm again#a/DET person/NOUN reach/VERB for/ADP something/PRON with/ADP their/DET right/ADJ arm/NOUN and/CCONJ then/ADV their/DET left/ADJ arm/NOUN then/ADV proceed/VERB to/ADP scrub/NOUN something/PRON with/ADP both/DET arm/NOUN they/PRON then/ADV reach/VERB for/ADP something/PRON with/ADP their/DET right/ADJ arm/NOUN and/CCONJ their/DET left/ADJ arm/NOUN again/ADV#0.0#0.0
a person picks something up and holds it while rubbing object , then sets it back down.#a/DET person/NOUN pick/VERB something/PRON up/ADP and/CCONJ hold/VERB it/PRON while/SCONJ rub/VERB object/NOUN then/ADV set/VERB it/PRON back/ADV down/ADV#0.0#0.0
the person is scrubbing something with their left  arm#the/DET person/NOUN is/AUX scrub/VERB something/PRON with/ADP their/DET left/ADJ arm/NOUN#0.0#0.0
"
3,793,"a person is walking forward using their right arm for support on something.#a/DET person/NOUN is/AUX walk/VERB forward/ADV use/VERB their/DET right/ADJ arm/NOUN for/ADP support/NOUN on/ADP something/PRON#0.0#0.0
a person walking with support .#a/DET person/NOUN walk/VERB with/ADP support/NOUN#0.0#0.0
someone moving while holding table#someone/PRON move/VERB while/SCONJ hold/VERB table/NOUN#0.0#0.0
"
3,794,"person is backing up.#person/NOUN is/AUX back/VERB up/ADP#0.0#0.0
man walks backwards starting with his left foot first.#man/NOUN walk/VERB backwards/ADV start/VERB with/ADP his/DET left/ADJ foot/NOUN first/ADV#0.0#0.0
a person walks backwards and then stops.#a/DET person/NOUN walk/VERB backwards/ADV and/CCONJ then/ADV stop/VERB#0.0#0.0
"
3,796,"picture of a person standing on the floor with their legs slightly bent#picture/NOUN of/ADP a/DET person/NOUN stand/VERB on/ADP the/DET floor/NOUN with/ADP their/DET leg/NOUN slightly/ADV bent/ADJ#0.0#0.0
a person stands without moving.#a/DET person/NOUN stand/VERB without/ADP move/VERB#0.0#0.0
a person was just standing still.#a/DET person/NOUN was/AUX just/ADV stand/VERB still/ADV#0.0#0.0
"
3,797,"a person standing and waving with his right hand.#a/DET person/NOUN stand/VERB and/CCONJ wave/VERB with/ADP his/DET right/ADJ hand/NOUN#0.0#0.0
a person raises his hand to shoulder height and waves#a/DET person/NOUN raise/VERB his/DET hand/NOUN to/ADP shoulder/NOUN height/NOUN and/CCONJ wave/NOUN#0.0#0.0
a man raises his right arm and waves.#a/DET man/NOUN raise/VERB his/DET right/ADJ arm/NOUN and/CCONJ wave/NOUN#0.0#0.0
"
3,798,"person pacing from left to right ending in the middle.#person/NOUN pace/VERB from/ADP left/NOUN to/ADP right/ADJ ending/NOUN in/ADP the/DET middle/NOUN#0.0#0.0
a person paces back and forth.#a/DET person/NOUN pace/VERB back/ADV and/CCONJ forth/ADV#0.0#0.0
a person walks from the middle to the right end then turns around then walks to the left end, then back to the middle.#a/DET person/NOUN walk/VERB from/ADP the/DET middle/NOUN to/ADP the/DET right/ADJ end/NOUN then/ADV turn/VERB around/ADP then/ADV walk/VERB to/ADP the/DET left/ADJ end/NOUN then/ADV back/ADV to/ADP the/DET middle/NOUN#0.0#0.0
"
3,800,"person crouches forward slightly, then runs ahead, then backs up quickly and flaps his arms once.#person/NOUN crouch/VERB forward/ADV slightly/ADV then/ADV run/VERB ahead/ADV then/ADV back/VERB up/ADP quickly/ADV and/CCONJ flap/VERB his/DET arm/NOUN once/ADV#0.0#0.0
a person crouch walks slowly from the front to the back and increases into a run.#a/DET person/NOUN crouch/NOUN walk/VERB slowly/ADV from/ADP the/DET front/NOUN to/ADP the/DET back/NOUN and/CCONJ increase/NOUN into/ADP a/DET run/NOUN#0.0#0.0
a person bends over and moves forward and backward, then stands up and runs forward and back#a/DET person/NOUN bend/VERB over/ADP and/CCONJ move/NOUN forward/ADV and/CCONJ backward/ADV then/ADV stand/VERB up/ADP and/CCONJ run/VERB forward/ADV and/CCONJ back/ADV#0.0#0.0
"
3,803,"person cartwheels from left to right#person/NOUN cartwheel/VERB from/ADP left/VERB to/ADP right/ADJ#0.0#0.0
a person walks forward and does a cartwheel, but almost falls and then walks in a half-circle.#a/DET person/NOUN walk/VERB forward/ADV and/CCONJ does/AUX a/DET cartwheel/NOUN but/CCONJ almost/ADV fall/VERB and/CCONJ then/ADV walk/VERB in/ADP a/DET halfcircle/NOUN#0.0#0.0
a person does a cartwheel and then walks in a circle to the right.#a/DET person/NOUN does/AUX a/DET cartwheel/NOUN and/CCONJ then/ADV walk/VERB in/ADP a/DET circle/NOUN to/ADP the/DET right/NOUN#0.0#0.0
"
3,811,"a person is drippling a ball and shooting.#a/DET person/NOUN is/AUX dripple/VERB a/DET ball/NOUN and/CCONJ shooting/NOUN#0.0#0.0
a person does a crossover dribble from his right to left hand and then shoots a basketball.#a/DET person/NOUN does/AUX a/DET crossover/NOUN dribble/ADJ from/ADP his/DET right/NOUN to/ADP left/ADJ hand/NOUN and/CCONJ then/ADV shoot/VERB a/DET basketball/NOUN#0.0#0.0
a person looks to be dribbling something with both hands, then makes a jump shot.#a/DET person/NOUN look/VERB to/PART be/AUX dribble/VERB something/PRON with/ADP both/DET hand/NOUN then/ADV make/VERB a/DET jump/NOUN shot/NOUN#0.0#0.0
"
3,813,"he throws very hard#he/PRON throw/VERB very/ADV hard/ADV#0.0#0.0
the person threw something hard with the right hand.#the/DET person/NOUN throw/VERB something/PRON hard/ADJ with/ADP the/DET right/ADJ hand/NOUN#0.0#0.0
a man stand still and then throws something with his left arm.#a/DET man/NOUN stand/NOUN still/ADV and/CCONJ then/ADV throw/VERB something/PRON with/ADP his/DET left/ADJ arm/NOUN#0.0#0.0
"
3,814,"someone is walking forward#someone/PRON is/AUX walk/VERB forward/ADV#0.0#0.0
person is walking forward.#person/NOUN is/AUX walk/VERB forward/ADV#0.0#0.0
the arms moving back and forth as the body walks forward.#the/DET arm/NOUN move/VERB back/ADV and/CCONJ forth/ADV as/SCONJ the/DET body/NOUN walk/VERB forward/ADV#0.0#0.0
"
3,815,"a man walks forward, puts his right hand back and then throws something, he walks backwards and then raises his right arm up#a/DET man/NOUN walk/VERB forward/ADV put/VERB his/DET right/ADJ hand/NOUN back/ADV and/CCONJ then/ADV throw/VERB something/PRON he/PRON walk/VERB backwards/ADV and/CCONJ then/ADV raise/VERB his/DET right/ADJ arm/NOUN up/ADP#0.0#0.0
this person takes a step back then throws with his right arm.#this/DET person/NOUN take/VERB a/DET step/NOUN back/ADV then/ADV throw/VERB with/ADP his/DET right/ADJ arm/NOUN#0.0#0.0
he walks forward then puts his hand up#he/PRON walk/VERB forward/ADV then/ADV put/VERB his/DET hand/NOUN up/ADP#0.0#0.0
"
3,816,"a person forcefully kicks with their left leg and then steps back.#a/DET person/NOUN forcefully/ADV kick/VERB with/ADP their/DET left/ADJ leg/NOUN and/CCONJ then/ADV step/VERB back/ADV#0.0#0.0
a person side kicking with left leg.#a/DET person/NOUN side/NOUN kick/VERB with/ADP left/ADJ leg/NOUN#0.0#0.0
the person is kicking soemthing.#the/DET person/NOUN is/AUX kick/VERB soemthe/VERB#0.0#0.0
"
3,817,"a person shuffles to the left, then the right, takes a step backwards and then hobbles forward.#a/DET person/NOUN shuffle/VERB to/ADP the/DET left/NOUN then/ADV the/DET right/NOUN take/VERB a/DET step/NOUN backwards/ADV and/CCONJ then/ADV hobble/VERB forward/ADV#0.0#0.0
a person moves around to create the shape of an eight#a/DET person/NOUN move/VERB around/ADP to/PART create/VERB the/DET shape/NOUN of/ADP an/DET eight/NUM#0.0#0.0
"
3,818,"he holds something up to his face and looks around, then lets it down.#he/PRON hold/VERB something/PRON up/ADP to/ADP his/DET face/NOUN and/CCONJ look/VERB around/ADV then/ADV let/VERB it/PRON down/ADP#0.0#0.0
a person pulls an item to their face, looks around and then puts it down#a/DET person/NOUN pull/VERB an/DET item/NOUN to/ADP their/DET face/NOUN look/VERB around/ADV and/CCONJ then/ADV put/VERB it/PRON down/ADP#0.0#0.0
a man raises his right arm.#a/DET man/NOUN raise/VERB his/DET right/ADJ arm/NOUN#0.0#0.0
"
3,820,"person is walking up on a stair.#person/NOUN is/AUX walk/VERB up/ADP on/ADP a/DET stair/NOUN#0.0#0.0
a person walks up stairs#a/DET person/NOUN walk/VERB up/ADP stair/NOUN#0.0#0.0
a person climbs a set of invisible stairs, starting with their right foot and continuing with the left foot until they have climbed 4 steps.#a/DET person/NOUN climb/VERB a/DET set/NOUN of/ADP invisible/ADJ stair/NOUN start/VERB with/ADP their/DET right/ADJ foot/NOUN and/CCONJ continue/VERB with/ADP the/DET left/ADJ foot/NOUN until/ADP they/PRON have/AUX climb/VERB step/NOUN#0.0#0.0
"
3,823,"a person shuffles several steps forward, jumps, and shuffles several more steps forward.#a/DET person/NOUN shuffle/VERB several/ADJ step/NOUN forward/ADV jumps/PROPN and/CCONJ shuffle/VERB several/ADJ more/ADJ step/NOUN forward/ADV#0.0#0.0
a person is walking forward then takes a leap forward.#a/DET person/NOUN is/AUX walk/VERB forward/ADV then/ADV take/VERB a/DET leap/NOUN forward/ADV#0.0#0.0
a person with their sholders up and stepping forward then jumps then steps forward#a/DET person/NOUN with/ADP their/DET sholder/NOUN up/ADP and/CCONJ step/VERB forward/ADV then/ADV jump/VERB then/ADV step/VERB forward/ADV#0.0#0.0
"
3,825,"a person waves their arms in the air then lowers them to their side.#a/DET person/NOUN wave/VERB their/DET arm/NOUN in/ADP the/DET air/NOUN then/ADV lower/VERB them/PRON to/ADP their/DET side/NOUN#0.0#0.0
he raises his hands over his head and waves his hands back and forth to signal his position, or gain someone's attention.#he/PRON raise/VERB his/DET hand/NOUN over/ADP his/DET head/NOUN and/CCONJ wave/VERB his/DET hand/NOUN back/ADV and/CCONJ forth/ADV to/PART signal/VERB his/DET position/NOUN or/CCONJ gain/VERB someone/PRON attention/NOUN#0.0#0.0
a man waves both of his arms up in the air,#a/DET man/NOUN wave/VERB both/DET of/ADP his/DET arm/NOUN up/ADP in/ADP the/DET air/NOUN#0.0#0.0
"
3,828,"a person running forward and going towards left.#a/DET person/NOUN run/VERB forward/ADV and/CCONJ go/VERB towards/ADP left/VERB#0.0#0.0
a person runs forward to their left.#a/DET person/NOUN run/VERB forward/ADV to/ADP their/DET left/NOUN#0.0#0.0
a man turns to the right as he jogs.#a/DET man/NOUN turn/VERB to/ADP the/DET right/NOUN as/SCONJ he/PRON jog/VERB#0.0#0.0
"
